month,city,bedrooms,area_sqm,rent_eur,rent_per_sqm
2025-09-01,Braga,4,153,1049.04,6.86
2025-09-01,Braga,1,45,1037.15,23.05
2025-09-01,Braga,4,127,1286.84,10.13
2025-09-01,Braga,2,71,911.35,12.84
2025-09-01,Braga,2,103,1071.7,10.4
2025-09-01,Braga,4,107,1438.85,13.45
2025-09-01,Braga,2,75,852.01,11.36
2025-09-01,Braga,2,77,1043.95,13.56
2025-09-01,Braga,1,69,922.96,13.38
2025-09-01,Braga,3,90,1215.99,13.51
2025-09-01,Braga,2,76,1087.38,14.31
2025-09-01,Braga,2,90,1254.98,13.94
2025-09-01,Braga,1,56,1146.76,20.48
2025-09-01,Braga,2,95,1235.32,13.0
2025-09-01,Braga,1,76,1093.37,14.39
2025-09-01,Braga,2,120,1100.53,9.17
2025-09-01,Braga,1,71,861.42,12.13
2025-09-01,Braga,2,95,997.27,10.5
2025-09-01,Braga,1,78,847.37,10.86
2025-10-01,Braga,2,95,1032.65,10.87
2025-10-01,Braga,2,89,941.45,10.58
2025-10-01,Braga,1,69,701.44,10.17
2025-10-01,Braga,3,89,985.7,11.08
2025-10-01,Braga,2,86,1046.41,12.17
2025-10-01,Braga,2,81,1128.94,13.94
2025-10-01,Braga,3,120,1325.46,11.05
2025-10-01,Braga,2,66,981.64,14.87
2025-10-01,Braga,2,79,942.9,11.94
2025-10-01,Braga,2,118,1016.54,8.61
2025-10-01,Braga,3,95,1361.64,14.33
2025-10-01,Braga,1,76,1136.77,14.96
2025-10-01,Braga,2,85,1302.28,15.32
2025-10-01,Braga,2,62,1139.13,18.37
2025-10-01,Braga,2,99,1133.06,11.45
2025-10-01,Braga,2,92,1107.38,12.04
2025-10-01,Braga,2,95,1274.48,13.42
2025-10-01,Braga,2,89,1229.24,13.81
2025-10-01,Braga,2,99,1106.81,11.18
2025-10-01,Braga,2,92,1082.41,11.77
2025-10-01,Braga,2,80,1230.14,15.38
2025-10-01,Braga,1,49,935.52,19.09
2025-10-01,Braga,4,139,1331.87,9.58
2025-10-01,Braga,3,128,1341.72,10.48
2025-10-01,Braga,1,69,955.35,13.85
2025-11-01,Braga,2,82,1101.91,13.44
2025-11-01,Braga,2,71,1101.57,15.52
2025-11-01,Braga,1,64,1012.29,15.82
2025-11-01,Braga,2,78,1041.25,13.35
2025-11-01,Braga,1,57,887.71,15.57
2025-11-01,Braga,1,74,1006.66,13.6
2025-11-01,Braga,2,104,1207.77,11.61
2025-11-01,Braga,3,125,1247.5,9.98
2025-11-01,Braga,2,93,1081.65,11.63
2025-11-01,Braga,3,113,1161.13,10.28
2025-11-01,Braga,4,139,1276.42,9.18
2025-11-01,Braga,3,116,1159.8,10.0
2025-11-01,Braga,2,91,1106.27,12.16
2025-11-01,Braga,1,87,872.28,10.03
2025-11-01,Braga,2,74,1179.48,15.94
2025-11-01,Braga,3,105,1137.8,10.84
2025-11-01,Braga,2,73,793.38,10.87
2025-11-01,Braga,3,85,1316.04,15.48
2025-11-01,Braga,1,65,1133.93,17.45
2025-11-01,Braga,3,130,1145.69,8.81
2025-11-01,Braga,2,88,1307.04,14.85
2025-11-01,Braga,1,60,1007.76,16.8
2025-11-01,Braga,2,87,1426.43,16.4
2025-11-01,Braga,2,101,1184.05,11.72
2025-11-01,Braga,2,83,1217.35,14.67
2025-12-01,Braga,1,71,757.32,10.67
2025-12-01,Braga,2,92,1081.69,11.76
2025-12-01,Braga,2,84,1013.05,12.06
2025-12-01,Braga,2,83,1373.47,16.55
2025-12-01,Braga,3,99,1474.72,14.9
2025-12-01,Braga,2,89,1206.66,13.56
2025-12-01,Braga,4,130,1255.47,9.66
2025-12-01,Braga,1,71,959.96,13.52
2025-12-01,Braga,3,123,1249.19,10.16
2025-12-01,Braga,3,112,1448.67,12.93
2025-12-01,Braga,2,82,841.83,10.27
2025-12-01,Braga,3,105,1195.91,11.39
2025-12-01,Braga,1,71,896.09,12.62
2025-12-01,Braga,2,96,1268.02,13.21
2025-12-01,Braga,2,91,842.35,9.26
2025-12-01,Braga,1,59,1117.54,18.94
2025-12-01,Braga,2,79,1094.69,13.86
2025-12-01,Braga,2,79,1348.21,17.07
2025-12-01,Braga,2,90,1037.77,11.53
2025-12-01,Braga,2,103,1306.28,12.68
2025-12-01,Braga,3,124,1281.46,10.33
2025-12-01,Braga,2,87,1065.68,12.25
2025-12-01,Braga,3,122,1413.54,11.59
2025-12-01,Braga,3,109,890.22,8.17
2025-12-01,Braga,3,106,1066.86,10.06
2024-01-01,Coimbra,3,95,979.83,10.31
2024-01-01,Coimbra,4,147,1085.93,7.39
2024-01-01,Coimbra,3,113,1162.43,10.29
2024-01-01,Coimbra,4,132,944.48,7.16
2024-01-01,Coimbra,2,88,962.18,10.93
2024-01-01,Coimbra,4,146,1166.77,7.99
2024-01-01,Coimbra,2,83,1175.71,14.17
2024-01-01,Coimbra,2,101,789.59,7.82
2024-01-01,Coimbra,3,102,1068.97,10.48
2024-01-01,Coimbra,1,61,757.67,12.42
2024-01-01,Coimbra,3,108,1189.72,11.02
2024-01-01,Coimbra,4,137,1344.41,9.81
2024-01-01,Coimbra,2,82,1045.15,12.75
2024-01-01,Coimbra,4,132,1029.82,7.8
2024-01-01,Coimbra,4,131,1000.76,7.64
2024-01-01,Coimbra,1,80,1046.05,13.08
2024-01-01,Coimbra,2,101,976.87,9.67
2024-01-01,Coimbra,2,65,1136.44,17.48
2024-01-01,Coimbra,2,105,994.78,9.47
2024-01-01,Coimbra,1,70,1082.28,15.46
2024-01-01,Coimbra,3,104,952.44,9.16
2024-01-01,Coimbra,2,87,1080.97,12.42
2024-01-01,Coimbra,3,90,1104.63,12.27
2024-01-01,Coimbra,2,89,957.36,10.76
2024-01-01,Coimbra,2,100,827.53,8.28
2024-02-01,Coimbra,1,71,802.38,11.3
2024-02-01,Coimbra,2,68,915.78,13.47
2024-02-01,Coimbra,3,90,1046.87,11.63
2024-02-01,Coimbra,2,92,804.85,8.75
2024-02-01,Coimbra,2,72,1103.02,15.32
2024-02-01,Coimbra,3,105,1323.6,12.61
2024-02-01,Coimbra,2,93,1068.3,11.49
2024-02-01,Coimbra,3,95,957.26,10.08
2024-02-01,Coimbra,2,112,831.0,7.42
2024-02-01,Coimbra,2,94,1010.56,10.75
2024-02-01,Coimbra,3,100,980.83,9.81
2024-02-01,Coimbra,2,104,899.0,8.64
2024-02-01,Coimbra,2,76,1172.22,15.42
2024-02-01,Coimbra,1,79,813.89,10.3
2024-02-01,Coimbra,2,70,650.4,9.29
2024-02-01,Coimbra,4,133,1196.84,9.0
2024-02-01,Coimbra,3,100,1188.1,11.88
2024-02-01,Coimbra,2,81,1017.29,12.56
2024-02-01,Coimbra,2,87,1170.75,13.46
2024-02-01,Coimbra,2,103,979.59,9.51
2024-02-01,Coimbra,2,105,967.72,9.22
2024-02-01,Coimbra,1,83,972.4,11.72
2024-02-01,Coimbra,1,25,867.22,34.69
2024-02-01,Coimbra,1,66,889.27,13.47
2024-02-01,Coimbra,2,97,895.16,9.23
2024-03-01,Coimbra,1,76,885.53,11.65
2024-03-01,Coimbra,4,146,1307.82,8.96
2024-03-01,Coimbra,3,122,1077.63,8.83
2024-03-01,Coimbra,3,124,973.67,7.85
2024-03-01,Coimbra,2,63,1017.86,16.16
2024-03-01,Coimbra,1,89,847.86,9.53
2024-03-01,Coimbra,3,107,962.19,8.99
2024-03-01,Coimbra,2,85,837.35,9.85
2024-03-01,Coimbra,2,93,805.48,8.66
2024-03-01,Coimbra,2,92,1004.15,10.91
2024-03-01,Coimbra,3,117,1259.45,10.76
2024-03-01,Coimbra,2,121,1338.08,11.06
2024-03-01,Coimbra,2,62,934.04,15.07
2024-03-01,Coimbra,3,110,1146.47,10.42
2024-03-01,Coimbra,2,80,864.42,10.81
2024-03-01,Coimbra,3,121,991.72,8.2
2024-03-01,Coimbra,2,95,909.16,9.57
2024-03-01,Coimbra,2,77,787.27,10.22
2024-03-01,Coimbra,2,93,822.56,8.84
2024-03-01,Coimbra,3,134,973.38,7.26
2024-03-01,Coimbra,2,60,1074.89,17.91
2024-03-01,Coimbra,1,78,690.03,8.85
2024-03-01,Coimbra,3,101,1027.2,10.17
2024-03-01,Coimbra,3,109,1329.34,12.2
2024-03-01,Coimbra,2,106,723.66,6.83
2024-04-01,Coimbra,2,82,1139.9,13.9
2024-04-01,Coimbra,1,41,649.68,15.85
2024-04-01,Coimbra,2,100,1044.65,10.45
2024-04-01,Coimbra,1,60,913.13,15.22
2024-04-01,Coimbra,3,101,913.16,9.04
2024-04-01,Coimbra,3,115,1024.3,8.91
2024-04-01,Coimbra,3,112,1124.66,10.04
2024-04-01,Coimbra,2,96,1073.46,11.18
2024-04-01,Coimbra,2,96,925.71,9.64
2024-04-01,Coimbra,1,67,670.77,10.01
2024-04-01,Coimbra,1,47,856.76,18.23
2024-04-01,Coimbra,2,83,962.36,11.59
2024-04-01,Coimbra,2,95,947.38,9.97
2024-04-01,Coimbra,2,105,966.62,9.21
2024-04-01,Coimbra,2,105,1122.02,10.69
2024-04-01,Coimbra,4,129,994.14,7.71
2024-04-01,Coimbra,1,80,866.06,10.83
2024-04-01,Coimbra,2,99,1061.09,10.72
2024-04-01,Coimbra,3,122,1141.64,9.36
2024-04-01,Coimbra,2,104,775.23,7.45
2024-04-01,Coimbra,2,87,832.69,9.57
2024-04-01,Coimbra,1,82,982.21,11.98
2024-04-01,Coimbra,2,68,766.33,11.27
2024-04-01,Coimbra,2,88,875.25,9.95
2024-04-01,Coimbra,3,128,1307.69,10.22
2024-05-01,Coimbra,1,73,953.43,13.06
2024-05-01,Coimbra,1,98,702.75,7.17
2024-05-01,Coimbra,3,99,1268.15,12.81
2024-05-01,Coimbra,1,60,712.7,11.88
2024-05-01,Coimbra,2,93,1128.35,12.13
2024-05-01,Coimbra,2,95,984.03,10.36
2024-05-01,Coimbra,3,109,911.04,8.36
2024-05-01,Coimbra,2,98,1073.72,10.96
2024-05-01,Coimbra,1,65,1026.76,15.8
2024-05-01,Coimbra,2,105,1133.67,10.8
2024-05-01,Coimbra,3,115,1115.42,9.7
2024-05-01,Coimbra,2,75,798.49,10.65
2024-05-01,Coimbra,2,87,901.67,10.36
2024-05-01,Coimbra,2,90,932.57,10.36
2024-05-01,Coimbra,2,113,1004.34,8.89
2024-05-01,Coimbra,4,140,1186.21,8.47
2024-05-01,Coimbra,2,78,884.65,11.34
2024-05-01,Coimbra,2,98,1011.43,10.32
2024-05-01,Coimbra,2,97,1000.16,10.31
2024-05-01,Coimbra,3,98,990.91,10.11
2024-05-01,Coimbra,1,36,693.88,19.27
2024-05-01,Coimbra,2,93,896.05,9.63
2024-05-01,Coimbra,3,87,1101.67,12.66
2024-05-01,Coimbra,2,87,714.64,8.21
2024-05-01,Coimbra,1,82,858.62,10.47
2024-06-01,Coimbra,1,95,667.0,7.02
2024-06-01,Coimbra,1,54,695.32,12.88
2024-06-01,Coimbra,2,96,1117.77,11.64
2024-06-01,Coimbra,2,76,1012.22,13.32
2024-06-01,Coimbra,2,91,985.85,10.83
2024-06-01,Coimbra,2,90,926.39,10.29
2024-06-01,Coimbra,4,159,1213.35,7.63
2024-06-01,Coimbra,3,114,984.47,8.64
2024-06-01,Coimbra,4,138,1135.34,8.23
2024-06-01,Coimbra,4,133,1063.89,8.0
2024-06-01,Coimbra,1,69,954.85,13.84
2024-06-01,Coimbra,2,87,888.63,10.21
2024-06-01,Coimbra,3,115,1132.89,9.85
2024-06-01,Coimbra,3,109,1199.59,11.01
2024-06-01,Coimbra,4,162,1289.2,7.96
2024-06-01,Coimbra,2,91,1050.45,11.54
2024-06-01,Coimbra,3,93,934.92,10.05
2024-06-01,Coimbra,2,67,761.59,11.37
2024-06-01,Coimbra,1,64,739.55,11.56
2024-06-01,Coimbra,2,71,1012.98,14.27
2024-06-01,Coimbra,3,104,1115.08,10.72
2024-06-01,Coimbra,3,102,811.37,7.95
2024-06-01,Coimbra,2,89,882.74,9.92
2024-06-01,Coimbra,3,111,1132.46,10.2
2024-06-01,Coimbra,3,130,1161.62,8.94
2024-07-01,Coimbra,3,119,1081.33,9.09
2024-07-01,Coimbra,2,104,838.25,8.06
2024-07-01,Coimbra,1,81,875.17,10.8
2024-07-01,Coimbra,1,46,539.85,11.74
2024-07-01,Coimbra,3,114,999.07,8.76
2024-07-01,Coimbra,4,121,1151.94,9.52
2024-07-01,Coimbra,4,116,921.35,7.94
2024-07-01,Coimbra,1,79,706.71,8.95
2024-07-01,Coimbra,3,122,1077.16,8.83
2024-07-01,Coimbra,1,68,780.84,11.48
2024-07-01,Coimbra,3,133,1263.48,9.5
2024-07-01,Coimbra,1,61,835.54,13.7
2024-07-01,Coimbra,1,46,608.35,13.23
2024-07-01,Coimbra,3,104,881.64,8.48
2024-07-01,Coimbra,3,115,968.07,8.42
2024-07-01,Coimbra,1,55,608.25,11.06
2024-07-01,Coimbra,1,71,791.61,11.15
2024-07-01,Coimbra,2,106,1031.9,9.73
2024-07-01,Coimbra,2,81,961.59,11.87
2024-07-01,Coimbra,3,104,1062.58,10.22
2024-07-01,Coimbra,1,71,663.22,9.34
2024-07-01,Coimbra,2,92,928.57,10.09
2024-07-01,Coimbra,1,62,747.88,12.06
2024-07-01,Coimbra,2,96,889.05,9.26
2024-07-01,Coimbra,2,86,883.24,10.27
2024-08-01,Coimbra,3,114,1081.9,9.49
2024-08-01,Coimbra,2,97,880.49,9.08
2024-08-01,Coimbra,2,98,1010.35,10.31
2024-08-01,Coimbra,3,109,1096.32,10.06
2024-08-01,Coimbra,2,90,724.74,8.05
2024-08-01,Coimbra,1,55,876.69,15.94
2024-08-01,Coimbra,1,56,590.04,10.54
2024-08-01,Coimbra,3,134,1051.77,7.85
2024-08-01,Coimbra,3,121,1082.77,8.95
2024-08-01,Coimbra,4,144,1261.35,8.76
2024-08-01,Coimbra,2,87,915.01,10.52
2024-08-01,Coimbra,2,84,1120.06,13.33
2024-08-01,Coimbra,2,106,1021.37,9.64
2024-08-01,Coimbra,1,73,755.46,10.35
2024-08-01,Coimbra,2,83,942.72,11.36
2024-08-01,Coimbra,1,73,693.7,9.5
2024-08-01,Coimbra,1,70,884.61,12.64
2024-08-01,Coimbra,3,130,1185.75,9.12
2024-08-01,Coimbra,4,124,1170.38,9.44
2024-08-01,Coimbra,3,126,1207.99,9.59
2024-08-01,Coimbra,3,119,1186.99,9.97
2024-08-01,Coimbra,2,93,1037.24,11.15
2024-08-01,Coimbra,1,57,751.9,13.19
2024-08-01,Coimbra,2,80,768.5,9.61
2024-08-01,Coimbra,2,93,785.88,8.45
2024-09-01,Coimbra,1,64,868.65,13.57
2024-09-01,Coimbra,4,116,1272.56,10.97
2024-09-01,Coimbra,3,108,1042.61,9.65
2024-09-01,Coimbra,1,70,1052.81,15.04
2024-09-01,Coimbra,4,143,878.42,6.14
2024-09-01,Coimbra,1,42,1161.73,27.66
2024-09-01,Coimbra,2,104,1105.94,10.63
2024-09-01,Coimbra,2,84,856.17,10.19
2024-09-01,Coimbra,2,83,858.53,10.34
2024-09-01,Coimbra,2,78,922.23,11.82
2024-09-01,Coimbra,2,81,901.1,11.12
2024-09-01,Coimbra,4,130,1158.25,8.91
2024-09-01,Coimbra,1,72,710.6,9.87
2024-09-01,Coimbra,2,92,732.47,7.96
2024-09-01,Coimbra,3,128,980.93,7.66
2024-09-01,Coimbra,4,135,1019.64,7.55
2024-09-01,Coimbra,1,61,1055.83,17.31
2024-09-01,Coimbra,4,131,1369.74,10.46
2024-09-01,Coimbra,2,92,1107.05,12.03
2024-09-01,Coimbra,1,51,655.37,12.85
2024-09-01,Coimbra,2,93,1103.02,11.86
2024-09-01,Coimbra,2,71,659.14,9.28
2024-09-01,Coimbra,4,139,1222.78,8.8
2024-09-01,Coimbra,2,71,861.67,12.14
2024-09-01,Coimbra,1,74,745.73,10.08
2024-10-01,Coimbra,3,104,1048.99,10.09
2024-10-01,Coimbra,3,108,935.36,8.66
2024-10-01,Coimbra,3,114,923.53,8.1
2024-10-01,Coimbra,2,103,988.03,9.59
2024-10-01,Coimbra,4,126,994.35,7.89
2024-10-01,Coimbra,3,114,973.44,8.54
2024-10-01,Coimbra,1,76,616.94,8.12
2024-10-01,Coimbra,1,55,1054.51,19.17
2024-10-01,Coimbra,2,108,971.33,8.99
2024-10-01,Coimbra,2,74,1015.46,13.72
2024-10-01,Coimbra,2,86,1180.35,13.72
2024-10-01,Coimbra,1,82,643.55,7.85
2024-10-01,Coimbra,1,62,941.93,15.19
2024-10-01,Coimbra,2,83,1076.47,12.97
2024-10-01,Coimbra,1,58,758.83,13.08
2024-10-01,Coimbra,1,65,1031.11,15.86
2024-10-01,Coimbra,3,110,1168.79,10.63
2024-10-01,Coimbra,1,59,887.42,15.04
2024-10-01,Coimbra,3,113,1279.57,11.32
2024-10-01,Coimbra,3,105,1071.8,10.21
2024-10-01,Coimbra,3,105,1289.07,12.28
2024-10-01,Coimbra,2,92,1065.61,11.58
2024-10-01,Coimbra,2,82,960.11,11.71
2024-10-01,Coimbra,1,61,711.04,11.66
2024-10-01,Coimbra,2,93,1101.02,11.84
2024-11-01,Coimbra,1,93,999.95,10.75
2024-11-01,Coimbra,1,72,782.53,10.87
2024-11-01,Coimbra,2,72,937.81,13.03
2024-11-01,Coimbra,2,88,832.08,9.46
2024-11-01,Coimbra,3,136,1137.27,8.36
2024-11-01,Coimbra,3,116,1379.59,11.89
2024-11-01,Coimbra,4,99,1559.8,15.76
2024-11-01,Coimbra,1,64,707.66,11.06
2024-11-01,Coimbra,2,92,705.77,7.67
2024-11-01,Coimbra,2,102,865.38,8.48
2024-11-01,Coimbra,2,87,931.02,10.7
2024-11-01,Coimbra,2,74,1042.49,14.09
2024-11-01,Coimbra,2,76,854.46,11.24
2024-11-01,Coimbra,3,99,1118.23,11.3
2024-11-01,Coimbra,2,88,817.23,9.29
2024-11-01,Coimbra,3,108,1075.48,9.96
2024-11-01,Coimbra,1,75,859.62,11.46
2024-11-01,Coimbra,2,92,1243.26,13.51
2024-11-01,Coimbra,1,77,872.06,11.33
2024-11-01,Coimbra,1,80,873.76,10.92
2024-11-01,Coimbra,3,108,969.4,8.98
2024-11-01,Coimbra,3,119,1118.61,9.4
2024-11-01,Coimbra,1,55,849.44,15.44
2024-11-01,Coimbra,2,63,791.32,12.56
2024-11-01,Coimbra,3,100,1132.62,11.33
2024-12-01,Coimbra,3,109,1283.16,11.77
2024-12-01,Coimbra,2,87,973.37,11.19
2024-12-01,Coimbra,3,112,1117.36,9.98
2024-12-01,Coimbra,2,78,1122.47,14.39
2024-12-01,Coimbra,2,105,1044.96,9.95
2024-12-01,Coimbra,2,79,1226.47,15.52
2024-12-01,Coimbra,3,109,1117.5,10.25
2024-12-01,Coimbra,2,90,892.39,9.92
2024-12-01,Coimbra,2,110,967.57,8.8
2024-12-01,Coimbra,1,50,876.53,17.53
2024-12-01,Coimbra,4,135,1009.46,7.48
2024-12-01,Coimbra,1,54,866.02,16.04
2024-12-01,Coimbra,3,131,1122.29,8.57
2024-12-01,Coimbra,3,117,1285.3,10.99
2024-12-01,Coimbra,3,115,1258.42,10.94
2024-12-01,Coimbra,3,117,1057.37,9.04
2024-12-01,Coimbra,2,102,1154.97,11.32
2024-12-01,Coimbra,2,80,862.46,10.78
2024-12-01,Coimbra,2,77,1086.29,14.11
2024-12-01,Coimbra,1,60,1063.3,17.72
2024-12-01,Coimbra,2,108,1021.46,9.46
2024-12-01,Coimbra,2,108,1106.39,10.24
2024-12-01,Coimbra,2,77,776.02,10.08
2024-12-01,Coimbra,2,77,815.73,10.59
2024-12-01,Coimbra,2,69,852.4,12.35
2025-01-01,Coimbra,2,94,944.77,10.05
2025-01-01,Coimbra,1,61,866.94,14.21
2025-01-01,Coimbra,2,82,915.61,11.17
2025-01-01,Coimbra,4,145,1335.12,9.21
2025-01-01,Coimbra,2,74,974.55,13.17
2025-01-01,Coimbra,2,76,974.04,12.82
2025-01-01,Coimbra,1,65,815.43,12.55
2025-01-01,Coimbra,1,72,984.95,13.68
2025-01-01,Coimbra,2,99,1200.97,12.13
2025-01-01,Coimbra,2,116,1153.25,9.94
2025-01-01,Coimbra,1,77,967.36,12.56
2025-01-01,Coimbra,3,105,989.27,9.42
2025-01-01,Coimbra,1,58,941.63,16.24
2025-01-01,Coimbra,2,94,811.66,8.63
2025-01-01,Coimbra,2,91,1014.79,11.15
2025-01-01,Coimbra,1,62,919.49,14.83
2025-01-01,Coimbra,2,91,1283.83,14.11
2025-01-01,Coimbra,2,82,1238.22,15.1
2025-01-01,Coimbra,3,91,1018.69,11.19
2025-01-01,Coimbra,2,67,947.81,14.15
2025-01-01,Coimbra,2,103,1076.82,10.45
2025-01-01,Coimbra,2,78,1110.04,14.23
2025-01-01,Coimbra,2,93,1049.93,11.29
2025-01-01,Coimbra,1,79,1106.51,14.01
2025-01-01,Coimbra,3,103,1093.94,10.62
2025-02-01,Coimbra,1,62,964.24,15.55
2025-02-01,Coimbra,2,101,1048.22,10.38
2025-02-01,Coimbra,1,60,806.83,13.45
2025-02-01,Coimbra,1,88,1134.14,12.89
2025-02-01,Coimbra,2,90,822.99,9.14
2025-02-01,Coimbra,2,79,1211.97,15.34
2025-02-01,Coimbra,2,93,886.35,9.53
2025-02-01,Coimbra,3,118,1252.86,10.62
2025-02-01,Coimbra,1,76,793.88,10.45
2025-02-01,Coimbra,2,101,1043.17,10.33
2025-02-01,Coimbra,2,85,1132.04,13.32
2025-02-01,Coimbra,3,99,1198.21,12.1
2025-02-01,Coimbra,3,93,1295.61,13.93
2025-02-01,Coimbra,2,86,919.46,10.69
2025-02-01,Coimbra,1,56,972.86,17.37
2025-02-01,Coimbra,2,100,920.81,9.21
2025-02-01,Coimbra,3,88,913.93,10.39
2025-02-01,Coimbra,3,116,1164.38,10.04
2025-02-01,Coimbra,1,73,918.97,12.59
2025-02-01,Coimbra,3,118,994.43,8.43
2025-02-01,Coimbra,2,96,1185.7,12.35
2025-02-01,Coimbra,1,70,720.42,10.29
2025-02-01,Coimbra,2,76,1043.94,13.74
2025-02-01,Coimbra,4,127,1339.36,10.55
2025-02-01,Coimbra,1,73,773.96,10.6
2025-03-01,Coimbra,3,101,1099.12,10.88
2025-03-01,Coimbra,2,111,971.28,8.75
2025-03-01,Coimbra,2,105,1063.4,10.13
2025-03-01,Coimbra,3,105,1001.9,9.54
2025-03-01,Coimbra,3,111,899.09,8.1
2025-03-01,Coimbra,2,103,1025.34,9.95
2025-03-01,Coimbra,2,77,885.75,11.5
2025-03-01,Coimbra,3,110,906.77,8.24
2025-03-01,Coimbra,1,68,826.64,12.16
2025-03-01,Coimbra,2,76,1146.26,15.08
2025-03-01,Coimbra,2,94,1036.82,11.03
2025-03-01,Coimbra,1,61,858.24,14.07
2025-03-01,Coimbra,4,149,1086.13,7.29
2025-03-01,Coimbra,2,99,1249.67,12.62
2025-03-01,Coimbra,3,101,1290.76,12.78
2025-03-01,Coimbra,3,123,1227.48,9.98
2025-03-01,Coimbra,4,139,1375.74,9.9
2025-03-01,Coimbra,2,86,800.68,9.31
2025-03-01,Coimbra,3,113,1005.12,8.89
2025-03-01,Coimbra,1,68,812.38,11.95
2025-03-01,Coimbra,2,99,1005.35,10.16
2025-03-01,Coimbra,2,105,1007.07,9.59
2025-03-01,Coimbra,1,37,1018.79,27.53
2025-03-01,Coimbra,2,91,1117.27,12.28
2025-03-01,Coimbra,3,113,1091.95,9.66
2025-04-01,Coimbra,1,72,1071.61,14.88
2025-04-01,Coimbra,2,106,1058.51,9.99
2025-04-01,Coimbra,2,117,1224.85,10.47
2025-04-01,Coimbra,2,79,1294.98,16.39
2025-04-01,Coimbra,2,86,729.3,8.48
2025-04-01,Coimbra,1,53,943.07,17.79
2025-04-01,Coimbra,2,110,1081.7,9.83
2025-04-01,Coimbra,3,98,1331.39,13.59
2025-04-01,Coimbra,4,135,1167.89,8.65
2025-04-01,Coimbra,2,82,891.09,10.87
2025-04-01,Coimbra,2,83,1025.08,12.35
2025-04-01,Coimbra,2,92,1161.65,12.63
2025-04-01,Coimbra,2,83,1102.43,13.28
2025-04-01,Coimbra,1,56,1011.43,18.06
2025-04-01,Coimbra,3,101,1193.3,11.81
2025-04-01,Coimbra,2,82,937.61,11.43
2025-04-01,Coimbra,1,62,1033.0,16.66
2025-04-01,Coimbra,4,144,1317.09,9.15
2025-04-01,Coimbra,2,69,889.51,12.89
2025-04-01,Coimbra,4,124,1377.53,11.11
2025-04-01,Coimbra,1,93,790.72,8.5
2025-04-01,Coimbra,1,86,859.81,10.0
2025-04-01,Coimbra,2,103,1002.34,9.73
2025-04-01,Coimbra,1,59,583.19,9.88
2025-04-01,Coimbra,2,80,870.2,10.88
2025-05-01,Coimbra,2,71,1119.79,15.77
2025-05-01,Coimbra,2,84,1006.77,11.99
2025-05-01,Coimbra,3,120,1159.36,9.66
2025-05-01,Coimbra,2,95,931.49,9.81
2025-05-01,Coimbra,1,78,984.53,12.62
2025-05-01,Coimbra,3,115,1298.54,11.29
2025-05-01,Coimbra,2,82,821.46,10.02
2025-05-01,Coimbra,1,63,1085.1,17.22
2025-05-01,Coimbra,2,81,934.8,11.54
2025-05-01,Coimbra,2,88,848.59,9.64
2025-05-01,Coimbra,1,65,1217.29,18.73
2025-05-01,Coimbra,1,86,1075.87,12.51
2025-05-01,Coimbra,2,84,895.23,10.66
2025-05-01,Coimbra,2,88,1017.69,11.56
2025-05-01,Coimbra,1,94,861.26,9.16
2025-05-01,Coimbra,2,81,980.29,12.1
2025-05-01,Coimbra,3,110,1133.1,10.3
2025-05-01,Coimbra,1,69,986.56,14.3
2025-05-01,Coimbra,2,91,983.63,10.81
2025-05-01,Coimbra,2,92,994.45,10.81
2025-05-01,Coimbra,2,87,1018.96,11.71
2025-05-01,Coimbra,2,82,1114.44,13.59
2025-05-01,Coimbra,2,110,936.53,8.51
2025-05-01,Coimbra,2,66,1122.78,17.01
2025-05-01,Coimbra,1,55,938.19,17.06
2025-06-01,Coimbra,4,123,1196.97,9.73
2025-06-01,Coimbra,2,77,1012.96,13.16
2025-06-01,Coimbra,1,76,1010.23,13.29
2025-06-01,Coimbra,3,123,1060.6,8.62
2025-06-01,Coimbra,1,55,948.25,17.24
2025-06-01,Coimbra,2,90,960.22,10.67
2025-06-01,Coimbra,1,49,1088.37,22.21
2025-06-01,Coimbra,1,54,767.88,14.22
2025-06-01,Coimbra,3,122,990.37,8.12
2025-06-01,Coimbra,2,87,899.07,10.33
2025-06-01,Coimbra,3,131,959.53,7.32
2025-06-01,Coimbra,3,122,1168.14,9.57
2025-06-01,Coimbra,3,122,1271.6,10.42
2025-06-01,Coimbra,4,125,1200.42,9.6
2025-06-01,Coimbra,2,73,1192.61,16.34
2025-06-01,Coimbra,3,108,1186.29,10.98
2025-06-01,Coimbra,1,90,1102.41,12.25
2025-06-01,Coimbra,1,63,965.09,15.32
2025-06-01,Coimbra,3,132,1351.82,10.24
2025-06-01,Coimbra,2,87,922.56,10.6
2025-06-01,Coimbra,2,86,1144.05,13.3
2025-06-01,Coimbra,3,79,931.41,11.79
2025-06-01,Coimbra,2,81,1044.33,12.89
2025-06-01,Coimbra,2,74,899.17,12.15
2025-06-01,Coimbra,2,82,942.35,11.49
2025-07-01,Coimbra,4,121,1218.51,10.07
2025-07-01,Coimbra,1,76,884.94,11.64
2025-07-01,Coimbra,3,97,1138.58,11.74
2025-07-01,Coimbra,2,74,1016.22,13.73
2025-07-01,Coimbra,2,78,1008.43,12.93
2025-07-01,Coimbra,2,71,922.66,13.0
2025-07-01,Coimbra,2,84,995.62,11.85
2025-07-01,Coimbra,4,125,1330.23,10.64
2025-07-01,Coimbra,2,84,1063.07,12.66
2025-07-01,Coimbra,2,93,827.25,8.9
